0.0,-2.533066660980288
0.20408163265306123,1.8583074945540605
0.40816326530612246,5.127847937524671
0.6122448979591837,-1.7799066507073764
0.8163265306122449,1.1921519577327426
1.0204081632653061,2.8987249497220167
1.2244897959183674,-0.04779047509675971
1.4285714285714286,1.9237334098489092
1.6326530612244898,1.5765934161416941
1.836734693877551,2.967733207085857
2.0408163265306123,8.339788116878006
2.2448979591836737,7.946507004184447
2.4489795918367347,2.2688366780393796
2.6530612244897958,6.50903715884851
2.857142857142857,4.625306010989069
3.0612244897959187,5.961812273094245
3.2653061224489797,6.4257857930500615
3.4693877551020407,6.685841831283602
3.673469387755102,11.240468250520362
3.8775510204081636,7.536045402953553
4.081632653061225,7.071049560586621
4.285714285714286,11.447930816852827
4.4897959183673475,10.61731546257693
4.6938775510204085,11.226969948715547
4.8979591836734695,7.850004190758014
5.1020408163265305,10.923402989551898
5.3061224489795915,11.189389322164729
5.510204081632653,7.395770636905817
5.714285714285714,10.665442354165554
5.918367346938775,14.314550843150439
6.122448979591837,12.372029520175184
6.326530612244898,13.012061565844458
6.530612244897959,14.267143426127475
6.73469387755102,9.799767462132106
6.938775510204081,15.35834201208714
7.142857142857143,13.8366894465443
7.346938775510204,15.90729523330919
7.551020408163265,13.55847994292987
7.755102040816327,17.99015533153012
7.959183673469388,16.380962464687425
8.16326530612245,17.10479916417902
8.36734693877551,14.737350472926282
8.571428571428571,14.433026461130346
8.775510204081632,14.243389523013708
8.979591836734695,14.215918316770408
9.183673469387756,20.075255254948754
9.387755102040817,16.847505649344562
9.591836734693878,17.878225387640736
9.795918367346939,21.470148390449435
10.0,21.530140351333934
